Unnamed: 0,user_location,id,date,text,in_reply_to_status_id,in_reply_to_user_id,retweet_original_user,retweet_original_tweet_id,hashtags,retweet_count,favorite_count,source,user_id,cleaned
209,,1517947685323649026,2022-04-23 19:25:04+00:00,Couldn't pass this one up. #killabears #bearmarket #killacommunity https://t.co/F0oetgzKOT https://t.co/FAD7OT47PV,,,,,"['killabears', 'bearmarket', 'killacommunity']",0,0,Twitter for Android,1.3911025019993743e+18,could n't pass this one up killabears bearmarket killacommunity
210,,1517943325164154880,2022-04-23 19:07:45+00:00,"Here's my take on #btc $btc #bitcoin2022
#bullmarket #bearmarket https://t.co/UHlgZtgptt",,,,,"['btc', 'bitcoin2022', 'bullmarket', 'bearmarket']",0,0,Twitter Web App,1.454545709403984e+18,here 's my take on btc btc bitcoin2022 bullmarket bearmarket
211,,1517942208825118721,2022-04-23 19:03:19+00:00,"Do you have a solution? 
""Whats your plan for the next #bearmarket? Are you locked and loaded?
#NFTs could potentially be your safe haven.

We at #FLAWLESSPROOF are making NFTs more safe and sustainable again.""

Discover https://t.co/XBpxIV8UfS https://t.co/9vg8q7izR4",,,,,"['bearmarket', 'NFTs']",8,17,Twitter Web App,1.5037529009625702e+18,do you have solution `` whats your plan for the next bearmarket are you locked and loaded nfts could potentially be your safe haven we at flawlessproof are making nfts more safe and sustainable again '' discover
212,India,1517941855001796609,2022-04-23 19:01:54+00:00,"Simple candlestick pattern. After shooting star formed in October last year, NO candle has closed above high of previous candle since last six months. Bear market indicating in all forms. #bearish #bearmarket #TradingSignals #niftytoday #crash #patterns https://t.co/7tnYB7LyYK",,,,,,0,0,Twitter for Android,2527898238.0,simple candlestick pattern after shooting star formed october last year no candle has closed above high of previous candle since last six months bear market indicating forms bearish bearmarket tradingsignals niftytoday crash patterns
213,,1517940190559588355,2022-04-23 18:55:18+00:00,@dust_nfts @killabearsnft @EthViral @killabearsnft #bearmarket https://t.co/r1SiWwMHN7,1.5179356911952486e+18,1.488380779738456e+18,,,['bearmarket'],1,1,Twitter for iPhone,1.1114186679867556e+18,dust_nfts killabearsnft ethviral killabearsnft bearmarket
214,United States,1517935691195248640,2022-04-23 18:37:25+00:00,"@killabearsnft SWEEEEP 🧹🧹🧹
My little Swiffer was followed by @EthViral's industrial leaf blower 😅 
#KillaBears #BearMarket #BearyBullish #KillaKrew https://t.co/Wwea2x6TLi",,1.430906616241541e+18,,,['KillaBears'],24,37,Twitter Web App,1.488380779738456e+18,killabearsnft sweeeep 🧹🧹🧹 my little swiffer was followed by ethviral 's industrial leaf blower 😅 killabears bearmarket bearybullish killakrew
215,,1517935474978869248,2022-04-23 18:36:33+00:00,"#KILLABEARS #BearMarket

https://t.co/1wps3eca6a",,,,,"['KILLABEARS', 'BearMarket']",0,1,Twitter for Android,1.5096875597895885e+18,killabears bearmarket
216,,1517935439558098945,2022-04-23 18:36:25+00:00,#KILLABEARS #BearMarket https://t.co/dYHwSy2eRB,,,,,"['KILLABEARS', 'BearMarket']",0,0,Twitter for iPhone,1.481960678252548e+18,killabears bearmarket
217,EVERYWHERE,1517935370167472128,2022-04-23 18:36:08+00:00,This is a room not to be missed.  #KILLABEARS #BearMarket https://t.co/O9FI2dPJIS,,,,,"['KILLABEARS', 'BearMarket']",0,0,Twitter for iPhone,1.4463861315163628e+18,this is room not to be missed killabears bearmarket
218,"Denver, CO",1517935339335151616,2022-04-23 18:36:01+00:00,#KILLABEARS #BearMarket https://t.co/LN64STEl60,,,,,"['KILLABEARS', 'BearMarket']",0,0,Twitter for iPhone,1.4307086067106038e+18,killabears bearmarket
219,,1517935305084518400,2022-04-23 18:35:53+00:00,#KILLABEARS #BearMarket https://t.co/SXZEaEiv7E,,,,,"['KILLABEARS', 'BearMarket']",0,0,Twitter for iPhone,1.4821692571485225e+18,killabears bearmarket
220,,1517942208825118721,2022-04-23 19:03:19+00:00,"Do you have a solution? 
""Whats your plan for the next #bearmarket? Are you locked and loaded?
#NFTs could potentially be your safe haven.

We at #FLAWLESSPROOF are making NFTs more safe and sustainable again.""

Discover https://t.co/XBpxIV8UfS https://t.co/9vg8q7izR4",,,,,"['bearmarket', 'NFTs']",8,17,Twitter Web App,1.5037529009625702e+18,do you have solution `` whats your plan for the next bearmarket are you locked and loaded nfts could potentially be your safe haven we at flawlessproof are making nfts more safe and sustainable again '' discover
221,United States,1517935691195248640,2022-04-23 18:37:25+00:00,"@killabearsnft SWEEEEP 🧹🧹🧹
My little Swiffer was followed by @EthViral's industrial leaf blower 😅 
#KillaBears #BearMarket #BearyBullish #KillaKrew https://t.co/Wwea2x6TLi",,1.430906616241541e+18,,,['KillaBears'],24,37,Twitter Web App,1.488380779738456e+18,killabearsnft sweeeep 🧹🧹🧹 my little swiffer was followed by ethviral 's industrial leaf blower 😅 killabears bearmarket bearybullish killakrew
222,"California, USA",1517960727234969600,2022-04-23 20:16:54+00:00,"#Bitcoin comparison of the 2018/2019 #BearMarket Bottom compared to the current structure BTC has been in since January of this year

✅Similar Time Frame
✅Series of Lower Highs and Higher Lows
✅Creation of a higher high
✅Pullback after first higher high

Crucial $37.6k Holds https://t.co/8mJ5ifuzM1",,,,,"['Bitcoin', 'BearMarket']",6,31,Twitter for Android,1.1946894207014912e+18,bitcoin comparison of the 2018/2019 bearmarket bottom compared to the current structure btc has been since january of this year ✅similar time frame ✅series of lower highs and higher lows ✅creation of higher high ✅pullback after first higher high crucial 37.6k holds
223,Bizarro World,1517958405444493312,2022-04-23 20:07:40+00:00,"Picked up the second Green Sailor @killabearsnft today during the spaces. 

Is this a before/after a long day match? lol

#BearMarket #KillaFollowKilla #Captain https://t.co/Jx7XJduK6K",,,,,,6,21,Twitter Web App,1.4526732746855588e+18,picked up the second green sailor killabearsnft today during the spaces is this before/after long day match lol bearmarket killafollowkilla captain
224,,1517924224639246337,2022-04-23 17:51:51+00:00,LFGGG❤️🐻📈👀 @killabearsnft @memoangeles @kickRRR can’t wait to see how this turns out!! Literally woke up in tears this morning this is my first real project and I can say I’m so glad I chose this community! #bearybullish #bearmarket #killasfollowkillas #killabearsNFT https://t.co/B3qHkVtiWf,,,,,,30,61,Twitter for iPhone,1.4851243557260534e+18,lfggg❤️🐻📈👀 killabearsnft memoangeles kickrrr can ’ t wait to see how this turns out literally woke up tears this morning this is my first real project and can say ’ m so glad chose this community bearybullish bearmarket killasfollowkillas killabearsnft
225,pssssd lab,1517865611904303104,2022-04-23 13:58:57+00:00,wassup @killabearsnft #bearish #bearmarket https://t.co/4AzQse4G2o,,,,,"['bearish', 'bearmarket']",20,51,Twitter for iPhone,1.0343057916106056e+18,wassup killabearsnft bearish bearmarket
226,"California, USA",1517960727234969600,2022-04-23 20:16:54+00:00,"#Bitcoin comparison of the 2018/2019 #BearMarket Bottom compared to the current structure BTC has been in since January of this year

✅Similar Time Frame
✅Series of Lower Highs and Higher Lows
✅Creation of a higher high
✅Pullback after first higher high

Crucial $37.6k Holds https://t.co/8mJ5ifuzM1",,,,,"['Bitcoin', 'BearMarket']",6,31,Twitter for Android,1.1946894207014912e+18,bitcoin comparison of the 2018/2019 bearmarket bottom compared to the current structure btc has been since january of this year ✅similar time frame ✅series of lower highs and higher lows ✅creation of higher high ✅pullback after first higher high crucial 37.6k holds
227,,1517924224639246337,2022-04-23 17:51:51+00:00,LFGGG❤️🐻📈👀 @killabearsnft @memoangeles @kickRRR can’t wait to see how this turns out!! Literally woke up in tears this morning this is my first real project and I can say I’m so glad I chose this community! #bearybullish #bearmarket #killasfollowkillas #killabearsNFT https://t.co/B3qHkVtiWf,,,,,,30,61,Twitter for iPhone,1.4851243557260534e+18,lfggg❤️🐻📈👀 killabearsnft memoangeles kickrrr can ’ t wait to see how this turns out literally woke up tears this morning this is my first real project and can say ’ m so glad chose this community bearybullish bearmarket killasfollowkillas killabearsnft
228,"California, USA",1517960727234969600,2022-04-23 20:16:54+00:00,"#Bitcoin comparison of the 2018/2019 #BearMarket Bottom compared to the current structure BTC has been in since January of this year

✅Similar Time Frame
✅Series of Lower Highs and Higher Lows
✅Creation of a higher high
✅Pullback after first higher high

Crucial $37.6k Holds https://t.co/8mJ5ifuzM1",,,,,"['Bitcoin', 'BearMarket']",6,31,Twitter for Android,1.1946894207014912e+18,bitcoin comparison of the 2018/2019 bearmarket bottom compared to the current structure btc has been since january of this year ✅similar time frame ✅series of lower highs and higher lows ✅creation of higher high ✅pullback after first higher high crucial 37.6k holds
229,"California, USA",1517960727234969600,2022-04-23 20:16:54+00:00,"#Bitcoin comparison of the 2018/2019 #BearMarket Bottom compared to the current structure BTC has been in since January of this year

✅Similar Time Frame
✅Series of Lower Highs and Higher Lows
✅Creation of a higher high
✅Pullback after first higher high

Crucial $37.6k Holds https://t.co/8mJ5ifuzM1",,,,,"['Bitcoin', 'BearMarket']",6,31,Twitter for Android,1.1946894207014912e+18,bitcoin comparison of the 2018/2019 bearmarket bottom compared to the current structure btc has been since january of this year ✅similar time frame ✅series of lower highs and higher lows ✅creation of higher high ✅pullback after first higher high crucial 37.6k holds
230,,1517930161227780096,2022-04-23 18:15:26+00:00,@killabearsnft numba five 🐻 Calling him Evil Bear-Neevile 🚲 or Stunt Bear 🤔 Might have to lock this one in the vault 🔒 #KillaBears #BearMarket #KillaCommunity https://t.co/N1S5zUsESj,,1.430906616241541e+18,,,,15,34,Twitter for iPhone,1.4781769877598413e+18,killabearsnft numba five 🐻 calling him evil bear-neevile 🚲 or stunt bear 🤔 might have to lock this one the vault 🔒 killabears bearmarket killacommunity
231,"California, USA",1517960727234969600,2022-04-23 20:16:54+00:00,"#Bitcoin comparison of the 2018/2019 #BearMarket Bottom compared to the current structure BTC has been in since January of this year

✅Similar Time Frame
✅Series of Lower Highs and Higher Lows
✅Creation of a higher high
✅Pullback after first higher high

Crucial $37.6k Holds https://t.co/8mJ5ifuzM1",,,,,"['Bitcoin', 'BearMarket']",6,31,Twitter for Android,1.1946894207014912e+18,bitcoin comparison of the 2018/2019 bearmarket bottom compared to the current structure btc has been since january of this year ✅similar time frame ✅series of lower highs and higher lows ✅creation of higher high ✅pullback after first higher high crucial 37.6k holds
232,"California, USA",1517960727234969600,2022-04-23 20:16:54+00:00,"#Bitcoin comparison of the 2018/2019 #BearMarket Bottom compared to the current structure BTC has been in since January of this year

✅Similar Time Frame
✅Series of Lower Highs and Higher Lows
✅Creation of a higher high
✅Pullback after first higher high

Crucial $37.6k Holds https://t.co/8mJ5ifuzM1",,,,,"['Bitcoin', 'BearMarket']",6,31,Twitter for Android,1.1946894207014912e+18,bitcoin comparison of the 2018/2019 bearmarket bottom compared to the current structure btc has been since january of this year ✅similar time frame ✅series of lower highs and higher lows ✅creation of higher high ✅pullback after first higher high crucial 37.6k holds
233,Bizarro World,1517953498524045318,2022-04-23 19:48:10+00:00,@evvrov @killabearsnft lets gooooooo #killa #bearmarket https://t.co/Odr5rfrF48,1.5179425776385556e+18,1.4328267079673487e+18,,,"['killa', 'bearmarket']",1,5,Twitter Web App,1.4526732746855588e+18,evvrov killabearsnft lets gooooooo killa bearmarket
